,FR_LH_Maha,FR_RH_Maha,RR_LH_Maha,RR_RH_Maha,Cabin_Maha
7499,0.5223820857116883,1.7222239766069765,1.4651036052658224,4.104146951236002,3.7158884681213924
7749,1.1567528186387805,2.7055788861292283,3.8216275072035177,3.995019172285965,6.792977589792848
7999,1.7392328105504347,4.337292964844805,5.129129261205202,3.673673246094286,2.7654700798053264
8249,2.2519118385414347,5.002574384219699,3.872057962243125,4.6096075513059445,3.984043140866242
8499,3.978895177044061,3.0459351954206286,1.859208931873231,3.0584261351649715,4.583401920807605
8749,3.6780998884041707,4.6492879383439005,2.895769314809493,3.7204616443745055,3.877511905492391
8999,3.805839770321257,4.84663048834684,2.424200672242957,3.596768370425538,3.146094296729904
9249,15.656369700543536,7.252811486179766,7.5819683065896335,4.910915237450027,2.7044257109884677
9499,7.467169686464958,10.479345740181282,1.5727589028087692,3.553515740902382,1.9245207249147105
9749,7.151780430665873,7.1123488561320185,2.401814362970549,2.659887550830383,3.140023003207253
9999,6.766712741927115,10.927093970330667,6.011881828100551,5.312484295198727,1.9098135187901768
10249,5.635874169690181,9.53784137945048,4.219785935127437,4.794296109104167,0.9986136339309742
10499,4.174994422467572,7.1134294749446285,3.1984943012599074,3.3280932481786913,3.167300066102151
10749,4.04097980856961,6.598873933805137,7.020704379607237,6.706805962434408,1.3725084428467436
10999,3.956650757028576,4.8650163385074565,8.909213797903078,7.08493054309163,3.2395008447311326
11249,5.503543485035697,6.317548385545903,11.174970872841357,12.936173266428641,3.5355835373781686
11499,5.6926871807566,4.661478822866741,9.54891775733042,11.027583634083841,3.860248465661679
11749,6.010990919153558,10.856952129074177,6.714116735229172,8.59839932878437,6.825649123679313
11999,6.582081509205681,11.206431972792583,9.26614709525795,8.814247474289338,5.132794029091329
12249,7.212574290431478,13.802220721352588,8.88594302550086,7.784523540338786,7.848723610742666
12499,12.011716386952378,23.626508382827353,12.99423335334223,10.915588569547301,4.173918613473247
12749,7.1306967319878725,6.608839862908524,9.843379782939731,8.365957813862234,4.692680526582068
12999,6.9767578814341284,4.903256177334765,6.84157819217284,6.390640608414453,3.69583248982715
13249,4.180177258012541,3.0411392715725865,4.817888699528208,4.801068319969906,3.8425986289788012
13499,3.0245899827816567,4.014622536362949,4.072140836456581,4.615131913306319,6.046018411347147
13749,1.0659936002406267,4.2799592385645155,3.701920523772475,4.9469111588738,1.3280016722975716
13999,0.7385023189812503,5.439694355768542,5.326233398282202,4.389117426969396,2.6738980760390563
14249,1.0468338477832493,8.07576148226951,3.910730386683993,3.0014496349571576,1.7113565715190224
14499,3.762700904712931,18.780152152462495,2.9267060313158093,4.6752339896429005,5.92362279704386
14749,4.329161079580143,11.373388106370653,3.2334096406127286,5.032368558234965,8.721065686677708
14999,5.187506956742186,9.02479659203345,3.6547695684324415,3.7803654502714212,13.23397607947556
15249,8.404480524559027,7.9908617774751445,7.980774586932839,8.312864679722226,25.65246206899189
15499,7.235003143483634,7.875343501506436,6.418805896051187,9.068414576777212,13.382805266199822
15749,7.899935443383083,8.429529243611189,5.91550042309925,10.372438583012789,15.146953943549587
15999,7.931296417848019,9.161095036934277,5.778346944579947,10.880005360401551,12.612805788068515
16249,6.454890030282985,12.489049831833217,4.727114151437955,11.2980417529964,17.62759727239479
16499,4.001153465820073,8.043043327692908,2.5782158191696163,3.680559152435469,7.60547062509221
16749,2.6609868072393468,7.148233096886846,3.3236099689876646,5.829917387855598,8.522785864630238
16999,0.8105499811628009,1.8620517972251187,1.4119234805316292,3.3255543995353736,3.3955900277807394
17249,10.688461448878547,15.81125694815783,8.745934708819282,13.218367084648806,2.440139981464683
17499,9.603885672163061,16.759671976714753,9.279626350620212,15.251085795679346,1.8476649988354983
17749,9.479325011461388,17.465533942857085,9.237044227190884,11.04506488279759,5.492502402060391
17999,10.214640346311425,19.92123779314383,11.049176712441204,10.78380576689478,6.8728155448468575
18249,10.655839038673774,22.018010058016454,11.798765794001794,11.2599955733177,14.310864367678814
18499,10.296207543099444,18.722193556895565,11.465796933722663,10.187427700458244,13.034139506607202
18749,8.75043388822279,16.592041475273412,12.370904908981936,11.167365718555406,13.005652760005992
18999,7.872657423397982,12.287380434371682,8.195217647517856,10.872035674400683,6.253847282725059
19249,0.8786385764182105,1.5058418643324514,1.3318722370176794,1.4847746821508958,6.645234808543778
19499,1.4881362980132473,0.4583661178295097,1.8156712871188159,2.729207050690837,2.87096469736171
19749,2.752766806840073,0.5312160105153776,1.8550198272302643,4.834766968960545,3.9790088742187795
19999,1.5568845039544366,0.5893622371870642,4.495539736284653,4.1641024170416125,4.125270743890515
20249,1.8652768233991834,0.9510684172340818,4.219756089219266,6.746332931116223,8.133560492943621
20499,2.9016366535586897,1.618171183571992,3.7053509770763977,8.569540733828358,11.825139588914109
20749,1.8600176733545466,0.9521312428450637,3.735253190583174,9.814116688139926,8.648776864667392
20999,0.9774180273369545,0.8040663120724189,2.5882741903193027,8.822780754101206,9.397320632583853
21249,0.17536102317048996,1.6213880265994867,2.6924025948742294,8.567614080150245,5.547944713641105
21499,3.464977014196433,3.5782699969980047,5.6648361880132105,7.563289003907692,6.958743925401875
21749,4.3560089262967425,1.9360966110221804,6.425524818265477,8.485546349064256,3.5651487571862317
21999,1.8153977044751177,2.2428777708314787,4.884994325033311,7.93435724125895,3.051641283499333
22249,1.1860044730966484,4.065631877095226,5.513296368801623,9.140077422580442,3.9580281102929504
22499,1.2316528683766665,4.8273965498152975,5.943047716671916,8.18342716690296,4.999090621753597
22749,1.119166573813251,5.447414392073017,6.150580944293347,5.740887755621389,5.900262126904338
22999,4.169946252848931,5.805066510156086,5.855767131999548,5.059821693387771,3.686870639126673
23249,4.3823184673990925,5.12655152124587,7.584247069800883,5.755039543727541,5.387772376192921
23499,4.662630881566755,3.5029103677241915,10.362681699264282,9.58656687451027,5.705906863508452
23749,5.814323912360236,5.796356272677841,10.974698897401634,9.762545262973822,7.570594435793273
23999,6.9807711139550035,14.527736219448531,12.83474251027766,13.210052452939752,9.146776098532106
24249,10.119034717059883,15.494645228685048,8.188598645334425,7.302697667246672,3.4641694172797988
24499,11.340316636976231,14.961339429205353,4.1233618018323615,8.433496791967311,2.2905535462619624
24749,5.657110757975854,8.743735914759238,3.349653870064337,4.7629819729046705,1.2497255941566903
24999,3.6485219258937787,4.230139992008973,3.166513759196301,5.144395743624316,2.0979764370868343
25249,5.7980173723880934,3.0406753697016886,2.71150530933372,4.593489758879805,2.7050761079286865
25499,5.515760509247938,2.4326095155806793,2.6641423313605768,2.59335463756515,2.2987305231929187
25749,5.266016064592152,3.7857118128566336,3.284820034645701,2.45504291724597,3.3717758923889534
25999,7.492909455034593,3.956193355880954,2.540709695199614,1.9665493931084528,3.686053993961166
26249,10.789175892449043,6.149155170556939,3.387873273541383,5.100130151517094,7.343688037825184
26499,10.676715106962526,6.678497028970388,4.221347733919637,4.775228268188667,8.184494552961716
26749,11.108039805503115,10.016108577848513,6.577871106086684,5.150933016553707,7.201036176433792
26999,4.8459012492844,9.779868822653654,7.807277490835735,7.071891504049803,9.52408860776701
27249,5.179457493061718,6.7225016250838285,4.917355437433568,7.676257099093896,6.742595645780813
27499,3.619425861619769,7.649918026941082,2.8653983749546854,8.638286240462932,5.974923615143656
27749,1.9171524602885055,8.766546096138294,2.026918742427454,4.642856377201556,3.9479612499735515
27999,2.7011683754535722,6.258107824823108,1.427289484934355,4.348072804438416,2.7160561122697344
28249,0.7001726613075133,3.407222019682041,1.1652877866287976,4.098334531745881,2.640183774013729
28499,0.5989229623134927,4.54155992559617,1.2735004182088374,3.8269030134388102,7.906677742706646
28749,1.5034674073209202,2.792327973183395,1.8633365489704377,4.9295214650787855,6.213052794812357
28999,0.9865780110084699,2.468888919964905,2.191433642097989,4.538670384977633,5.054852881131021
29249,1.2003328297858133,3.300972378293502,2.351380804422515,2.2214295201182606,9.095413281508886
29499,1.4383009187503188,2.3522289759126505,1.9966515743264848,2.441401311515237,5.418978892373628
29749,1.139463283233931,1.9053857272277643,2.6883089872541435,2.2506872784402803,3.221961680073815
29999,1.458812604415374,1.4817093473212273,3.5464900441904668,4.853415223081965,3.580740961723945
30249,4.529810346756956,2.418979144309765,4.757204420072811,4.908534639563336,7.989627987321026
30499,0.6770408003951104,1.8255458879525768,9.781026044331442,9.232002505381741,5.971410997944269
30749,0.6257549816208976,1.7750262511224326,3.0432616028285007,4.22735133863652,5.588327748404297
30999,1.4741626595858517,2.7507749410535642,2.9262650134528996,6.23582799648321,5.149993840862773
31249,2.3288627851499424,1.4438428285847065,2.6513322539989597,5.776059281238039,5.393585226683088
31499,2.567872371197536,2.5556735783813065,2.1599520942984993,3.902334282946521,7.81607255614301
31749,3.8292014305591286,2.2487887762260335,2.041044520808055,3.587309492832899,5.600848674039211
31999,4.757790707870392,4.296132244242517,2.352495722372616,2.9643339633973196,3.5535887788666463
32249,3.3978254384069806,4.73787767353112,1.920295213752247,1.9541482836684199,4.286815417072837
32499,9.190806484592295,8.680637177713022,2.229111764033807,2.4393801175073566,6.778277808747861
32749,9.817952275665057,8.300321250652502,6.679850830765483,1.8911095899616521,5.6804866657375905
32999,12.861149749493773,6.796409046941682,3.449789157432751,3.13112185400633,5.3063537610274105
33249,11.61467632065995,6.785275457697153,4.564558987783506,4.256786008291199,3.3540218579166736
33499,11.147511967521156,6.444100122949142,6.692375646962884,4.670210393675942,3.509728394684208
33749,9.297157874756063,7.091773374290673,2.894427323636888,3.3929007831152393,4.449030875083032
33999,8.630933054670454,3.621336240432358,4.897597113655516,3.9114298842637885,3.4928625731580705
34249,10.867715869883352,3.9601960355673302,10.482006065030163,6.628661318378733,4.853375941628784
34499,10.787224974696919,3.6290116097372462,10.55540570978809,8.36384748877185,5.0055783018703535
34749,10.39542115820204,3.5663923918144107,11.914707712578391,10.273627105889659,5.939115305711167
34999,2.7325192933312255,12.221781475544942,7.188233273888317,6.984597446017675,7.507443750962679
35249,7.146574871799004,12.960203560264178,10.690909222439295,9.359738499872362,6.620889552286656
35499,6.803257986468667,9.706852743674766,7.207406714884446,7.5452597320994,5.742541704923501
35749,11.829100700724805,18.580212831392025,11.253335975574593,10.157709308647586,4.760290515126641
35999,10.47022402556001,14.70694048516463,11.114634099657223,10.30051273012976,9.104012995753717
36249,6.6690154060404145,5.351567390918826,7.5940888243360005,5.804791589442699,6.027080067431114
36499,5.362824555277533,3.9792026736651662,6.080035123748714,5.34311621282544,3.924444620498197
36749,3.513695679632542,3.5442787511704963,3.3243294603223443,5.160123366847863,4.469559761633713
36999,1.1764836702834918,5.335504379201907,2.1381249791878063,3.485715285086809,1.5255621899691059
37249,0.7419518351224405,5.990664874766456,1.5977790164664964,3.4620597978216123,2.9803423852290627
37499,0.824809940478739,6.413774073003505,3.93519324165682,3.441750174296747,3.019299597385124
37749,3.6680038813680116,11.919569805304688,1.6368371393018575,2.7597137557488542,4.118320882977475
37999,4.084164943927062,19.34287008787971,2.6698361926975327,3.955892752932659,4.576214778304814
38249,3.0706299834238053,5.851004944705939,2.143011655242988,2.2488215530186566,8.80683378056823
38499,6.041134053385155,2.5861030386063226,2.6108185652123757,4.884638781648611,22.12552931426148
38749,4.103598546417866,2.2699972806651485,4.878889323058563,8.721340233396026,12.428322032095442
38999,4.590917199825387,2.0616954472394515,4.623707652360133,8.578679496993988,13.381358828748906
39249,3.939265749289056,2.795019640346728,6.6916846791437745,9.50941038690323,12.434252374402446
39499,4.7863150116086715,6.251705949842617,4.834597121374406,9.97011293280407,9.69369313849129
39749,7.1587730472285696,4.743230451212539,7.017913870818704,6.495755199129129,11.103444825229747
39999,6.266207602558245,6.805380480620254,5.883938378940748,7.185600774071455,7.23999611620658
40249,0.3885012976085191,3.2720461380795274,2.6362208715197917,3.279892187755325,4.973315062403015
40499,16.421272854991674,10.9524252181559,13.316149778828063,9.776579059779563,4.394834940318098
40749,15.604805104142715,11.515171426874122,12.125740871984135,10.395261149596157,3.2663832425171297
40999,15.02132521958701,13.918058465769255,12.740184978627184,10.630268562419733,4.362149052239742
41249,16.64277359894229,19.24226627366113,15.397341600577294,10.419949744329973,8.292280678343378
41499,19.09258789806294,24.286391642712562,14.706056057711894,10.481363207229965,16.942198472505247
41749,15.37048367315927,15.740822339300879,13.759479318713998,10.56577835861535,15.319521679996283
41999,17.409406989717645,13.508405568430208,15.740640590357186,11.487654027940543,16.468269509453147
42249,10.711961178608878,5.901020376763496,11.689349404175173,13.334948679585887,6.3289561125187
42499,2.5941386429238342,2.5060655983619022,3.4079266497503875,6.397241831546557,8.296876928665055
42749,1.9183500234726516,1.123953798366033,4.878642190421981,13.191431854066838,4.768383906432713
42999,1.079769756897682,4.248653060091669,5.153655643300652,13.066202552172394,6.50341247929169
43249,1.5502239698681346,5.190986751892794,10.31110831060862,18.869789851889685,2.439181459858937
43499,2.919822161940515,4.546779262886429,8.89890291881373,20.730688092147844,6.365931221953496
43749,3.599860496371253,4.154432562598378,4.018627149220227,17.591823134035945,8.94884116594327
43999,4.612979441867572,5.531164231472533,6.676233874684083,4.1611271473121265,6.372858179681195
44249,2.256963502912405,5.564527531513917,4.051841750702646,4.878894998988655,7.839017740681078
44499,3.598295495009712,4.881168180195975,3.7270280345192623,4.606136360607233,8.83834900392469
44749,1.006615462865406,4.588623979721454,5.279622253534773,5.416406280489141,5.620005156693435
44999,3.4824042723719795,0.6973417325722767,6.350677705226966,5.277291854063663,7.6634878757862595
45249,4.632418832004283,0.8763220548330637,3.8708673984202595,4.749953749678491,5.171163416157779
45499,3.683346388043018,0.578688430172137,2.9150764417592643,4.083931939726222,3.3218960633752803
45749,3.5564149095498383,1.904862250054038,2.6386488852894137,3.0738171477133314,3.6346404175681144
45999,3.2091601682144315,3.5063219067309244,2.619880193422207,2.248425930533484,7.0635392733809335
46249,2.649710878435127,4.205684029454903,2.4090342473694015,1.5653471532582957,4.253112607761996
46499,1.6696723148955679,1.6104385048400527,2.3932371379033355,2.3645302742548857,4.020650930370732
46749,2.7128166411590358,1.5596072763151299,4.862728632573952,6.26350820549303,2.668863883644118
46999,2.714404996831458,2.1970123437306652,6.797389515550297,4.528358001273282,2.6058154182576243
47249,5.186104060355562,2.736379006359006,8.900817373767545,8.179069087285217,4.797064050673797
47499,5.0836423369519474,4.481398312307762,7.746610827937002,6.891488330633669,6.054561050514211
47749,3.8007557414499415,6.286184967624117,2.3796724867247256,14.98257567450096,12.747987050238288
47999,2.7598414741828856,5.084512973614801,1.7560430051223,13.117471195620084,4.957885894883216
48249,1.825650364886312,2.057173855258043,1.7155950002736704,4.7101991043363975,5.424204595371778
48499,5.063110735505406,3.237564743341161,1.3668605588758294,3.118401025271893,5.751415346938702
48749,8.9251699039479,3.446305722501471,1.1199579800757895,4.116585371449407,6.977635356271341
48999,7.751155580777216,2.0961371125459056,0.9825145580488088,5.496385665525386,8.297250326144306
49249,7.010062771144461,3.4506727461096633,1.0658531329796193,7.143125502293446,10.338655624961198
49499,11.969372790857049,3.7158003061338993,1.2069910850458396,6.56820283276078,10.995347913110956
49749,13.962960707074823,2.876802135700718,2.1592539511839814,6.922621024055502,13.605620819509882
49999,13.169438506235503,3.876246847476523,3.026259216450753,5.970320596632728,12.88489738372699
50249,13.743973490676048,4.709865450900346,3.6089803137624865,7.250546402940475,10.146948992905136
50499,4.098149193123968,2.420589527486103,2.8708366288363836,6.366544363581158,12.725468251201978
50749,2.0794699024169216,1.7666836608302259,1.9090908611355102,4.1417128498060976,10.514740634328136
50999,1.3862563442653741,2.5936819817490777,1.8991796033815953,4.060238107039309,2.794922447042104
51249,1.1358850220623737,1.6759362455438869,1.429633401503065,2.9936464886773897,3.3272620600542275
51499,2.1597309351963196,1.190928334832191,3.0999055980324006,2.83423793638217,3.6859368382821955
51749,3.6184568182290877,1.8974861134867755,4.063629078500638,2.6078952702848244,3.6394629260882807
51999,2.0710814192101243,1.720404236565208,3.7536198002036003,1.8354859908748478,3.581826654007889
52249,2.538668896206287,1.288685239794984,3.945124023663029,1.0971622074957983,4.110701687862168
52499,2.00365874397911,1.6306937570266657,2.7496763897650305,1.097878761493399,4.586841581879923
52749,3.8378160835432253,1.7156621463061177,3.17291973748887,0.8785161881566121,5.368660487046856
52999,2.605086826534842,1.0335384524991076,4.254231402830757,0.8322501876256031,10.794392753804837
53249,2.8115682233140107,1.2591711069146154,3.664819692010187,1.3618349164211412,8.179718027285412
53499,3.0374352013431682,2.4299642052506054,1.4721509760836864,1.0720912683442023,6.117105843002999
53749,3.0884123402574177,2.2017503745793965,1.0386367544257715,1.109121106103512,6.554287895112495
53999,0.8938664585495085,0.5904331531226074,2.8605338321167086,1.1942841063938259,6.192675255612685
54249,1.766120896080294,1.2792311082456342,2.245888863130185,1.9473549057903643,4.879298352591333
54499,2.046971048396334,1.7161788861466585,2.408768469981261,2.4623725106445367,6.560535100484691
54749,1.3241028953822216,1.2264137804786859,2.891881508134142,3.4704490994483845,6.960381331649031
54999,2.050186115471463,2.4373079249645837,2.1350954795755106,3.1770235675174514,3.45623464262544
55249,2.0379814919222756,1.8793006586355416,1.756946435597284,3.848602414719736,3.8684103067412434
55499,2.8125885321064366,2.184962210057352,2.2225390609322324,4.5031497564375735,5.807310041327943
55749,1.8921929472020693,2.088114371322327,2.238889604217354,5.797146264018753,5.610268644247551
55999,9.470967990778227,4.848457609363787,3.0859946941653407,5.28601935400276,4.920015847534606
56249,2.2207420619864835,3.330511363543798,3.3959295706932995,3.956076351363342,3.548945211703085
56499,2.963018041800398,2.6897300457080995,2.9504115110592264,4.449656201648594,3.9471490793668718
56749,4.663518966370831,3.451656924985073,4.777536723484892,6.999917266763522,3.5829834348113945
56999,3.531216922019669,3.1099682108585327,4.434584934196752,5.15258732133096,4.211805895760093
57249,2.5200139033622366,3.6564693422825614,2.7469462638209206,3.8179220828564078,4.0373851462620065
57499,2.594170763307958,2.7654285304958766,5.216996192179678,5.372074595068319,5.550089009752298
57749,2.5801699555210913,2.031657572985952,6.583187189918513,6.487206202578628,3.7910138533667515
57999,3.869824120605563,3.2569114184091417,9.72680817595081,7.851994221998547,4.271748579261517
58249,4.855793780850409,2.5314033694346914,13.065468027458861,9.264837174838767,10.324559288711255
58499,4.505284965586139,17.115435361087616,7.217339199060411,4.080610483535552,3.798121546304389
58749,6.0568359276414725,18.53506500354656,11.530539990731,8.588000104968264,3.6309197357091185
58999,6.8231024365547395,16.18044046936219,10.142579190020886,6.533052760525732,3.0526749022321957
59249,12.968349205273768,29.6769297730448,14.787662309714968,12.812196550307858,6.821802465986457
59499,8.685928506290113,20.694624166852208,13.523154925306168,8.824797968444964,5.5432562057462755
59749,7.163167187369204,12.393783347516862,9.6218772927626,5.450185696851387,6.5840268220965665
59999,4.109697997270567,10.060715204581431,12.489599876659529,3.818881919180266,7.2144989729281885
60249,2.877101081871679,7.1243610855493245,7.302331012999793,2.6913373938978573,5.5701616275718955
60499,1.5832744417522608,5.440112725833689,4.023863162653583,2.5625532553515327,6.173252157203461
60749,1.8531340417263742,4.299726886031871,4.551901376363426,5.678660862881649,3.1994973509163285
60999,2.646254247283725,4.129830019661902,3.8979271626132586,4.730391816190021,3.405995891138054
61249,5.908341261966106,4.521976099404741,2.885025490826549,1.412489017157039,3.559294040241086
61499,6.495393081428311,6.738396505286637,4.57615569894086,2.289649871294074,5.408956214174382
61749,7.601958357426955,5.145941171213529,2.9182265389080095,2.1788302748115407,9.602584156878875
61999,4.980364104991984,5.083542642849381,4.661394875814699,2.6586116263195123,15.860208740952931
62249,3.5252011082999117,3.7980725978865046,3.7205591528468065,3.6841697606570265,11.314368573671949
62499,3.1209924626966457,3.0484295582855987,3.2370837519513085,3.7245981122983567,10.177425864051655
62749,3.568785226658596,3.8030411245217888,3.8955452079240587,3.7348781480253725,8.752598552535732
62999,3.871114999736274,5.555484489401198,3.2307953985979605,4.244140450759934,2.7282402460223
63249,2.8402824813997856,11.50866109835721,2.1652601934761755,5.670686696426847,6.397379310759028
63499,2.244599950729073,14.390376800020368,2.077022080035434,5.388718751486195,5.027698191071505
63749,0.9968467791733961,4.856278397818352,6.693656388951007,1.1903202402102477,6.302583051902263
63999,11.163794436177659,13.442396620331806,12.335303231033958,11.572232795027038,4.295021478716826
64249,11.744144204082122,13.338670556373724,11.668903102878913,11.100212951508725,7.115684216025354
64499,10.666277004416923,12.448056423580793,9.401051043397853,9.11715129409895,9.159622020020924
64749,10.234740340893467,13.301165670020307,8.610335750312746,8.78821147212808,10.99674583541055
64999,12.88586469815242,16.99485556355423,8.795183298084513,9.256499505930892,26.113792794522155
65249,11.219751823435756,12.220354568442534,7.697861124330807,9.341264238292855,23.764347156860723
65499,12.151543112641594,11.766189234375208,8.408870208725507,9.188211201760359,22.65968407956355
65749,10.108867386307496,8.259900114528273,7.339181289988608,8.83250935252582,11.502250502801346
65999,1.2536784219464898,2.263141288627103,2.3306391028705655,1.5948803136674554,9.238537764302528
66249,1.4558024619255703,3.9645359954491375,3.3285596106262005,1.505162787174764,3.080319647234942
66499,1.9126499773470766,5.477339672602375,3.5380237620307606,4.125384060449124,15.423837385175357
66749,3.256320367384471,4.577760969484311,8.122418351027596,4.1764586414198375,13.992949865629958
66999,8.581430928835513,6.733890695694762,3.6209554075194466,3.445664184630264,9.195315443509587
67249,10.281928653083225,6.209834559299452,6.523784693980061,4.60097107023455,9.236996411586787
67499,10.371782740102775,6.73657633540601,8.309394157211504,3.7382433208944894,8.929099668287858
67749,10.041419264841732,6.249840938484683,4.8174669233725425,1.5015066360831522,9.179438890835986
67999,6.4331849245800194,7.728212164262626,2.14564134018651,1.7946092873557302,10.302457068590266
68249,7.747546301628505,9.674970439862824,2.240080310277996,1.82547237208151,10.409161315237666
68499,14.936760480278876,4.186505599543896,3.0497957265514515,2.254270090591668,8.35769128551729
68749,15.933029561850418,1.7784113161628636,2.8262232224385437,2.9308798813430013,7.3727235042385715
68999,2.8180312289690934,3.414246756104291,1.8829900664983472,2.1912739499624827,4.562566441788962
69249,2.86308750739868,2.482538740096181,1.3892041741788712,3.4651704077019954,3.6467126951678948
69499,2.4216504177064038,1.727340003210489,1.539401961001998,1.805630365167808,5.503804695279076
69749,1.956826014198682,2.3350885299261432,2.810751115467863,0.999224179472656,4.941239161506371
69999,1.9519390980956428,2.8948551081578047,3.62165983420891,1.903426806702634,2.3869520496028316
70249,2.613150403306385,3.389648545651848,2.3906969760335386,2.085647128967754,3.429236950333156
70499,3.076242731288354,6.138918530099645,2.228686532364943,2.140880922124381,4.203573487081124
70749,2.9360716999938195,3.16748996869536,2.733469795303236,2.5892926962093217,2.960855591166935
70999,3.3625807097908824,2.2764553999324018,3.734285474368269,1.9648990037668252,5.440949799550842
71249,4.1225927128825965,2.8657753142345417,2.631620199994078,2.36364126092091,3.6955653704674476
71499,2.773387878529036,2.83038592746769,2.2107100617736353,2.169813389178782,3.712556663947679
71749,2.0280583563461243,1.6400265181971043,2.4737201894891685,2.0255223916104748,3.1218305892975473
71999,1.7207332273192604,1.11855141328988,2.332158707406851,2.9152436432026976,3.2392009076043893
72249,2.1563945847084196,1.4992848057153163,3.9085732286364285,3.3572733401371995,2.447301176822436
72499,1.7272384398363971,1.8377930223670538,6.550777496265355,3.8509392485637073,3.2909161063236922
72749,2.016201816677656,1.820604652856253,5.376869313876245,5.169202516725466,4.966851857072755
72999,4.156659020512206,3.816031561350718,10.249413047665362,5.935142837014179,8.558834243348114
73249,4.350160216781824,4.350248462189958,8.355375980344293,7.40427706404969,9.730061142240176
73499,4.676029615606088,4.03525682441171,10.233686759584291,4.646138645057636,8.107099597670382
73749,6.721485232926132,5.790721717397659,12.458932122131426,6.470619318590074,12.71205234142894
73999,1.8346192667027104,3.7883784413665307,7.9807254545817035,6.041465891229419,10.415894064342716
74249,1.5219567291861154,2.7892844705780977,4.690640648556949,4.2062610440425905,10.0981497092282
74499,0.6478346359742081,2.8207862663854155,2.520735130099423,3.524857115426757,3.143311095677503
74749,0.6372219653899663,3.243625389338067,3.119518631338393,1.8638034760100526,2.365956512400041
74999,1.1805137271173725,1.4471537872003453,1.3433756775989192,1.4999929966816,2.102503348781939
75249,1.2460370627387793,3.2762044362319913,1.260144077904026,2.029608381797298,1.5561196686445968
75499,1.2145591147937291,2.9958050389270783,1.8763472944349826,2.0454986579802235,1.33415065287874
75749,1.206219479273386,2.09521107804807,3.0851085888325254,2.527315422085998,3.058018250117237
75999,1.1471018095841035,3.501091655024531,3.0852684203656433,1.9256124114876345,3.5003428033161255
76249,2.0338367044186954,2.529545559927383,2.5252116592206892,2.1545963547853275,3.0920122983221723
76499,0.9104361708558493,1.4594623332271266,2.7889577602040228,1.363237112274212,2.2213851275509655
76749,1.2908257983740359,1.0455917295457866,2.2926349411069706,1.71793781086735,1.951990786151796
76999,2.2353192018522177,1.5769325123850757,2.5839909829964713,2.537439984086419,2.3454256863564327
77249,2.267040220566057,5.012527346245032,2.5301782143356304,2.6157811612108155,2.8022093538357216
77499,1.0627371045664977,1.1683170308510604,2.5500154998874005,1.4973979122687653,5.405318624674873
77749,1.0020016467473107,2.9965176225537107,2.346723835817989,2.2155212434394063,2.6093762023530003
77999,1.1399769036873653,1.4180541050825668,4.3609697245325565,1.8454148445925014,2.1311942007896882
78249,1.5811947820377301,3.472365148925798,5.409225013212539,1.4668919094668083,2.4967612316723127
78499,2.6090853214364893,3.675395024312104,3.1539147002097305,7.971295838321041,3.497788596064926
78749,3.3296095021111083,3.9259662662489863,3.5518941024138955,8.020362654196974,4.874285243566705
78999,1.5778055699241385,3.2667941143071073,2.8822563553848797,9.038072105386878,4.37463656328546
79249,2.6149923828309722,1.808798530041282,4.619056323960879,11.32259911319151,5.111132264740243
