,FR_LH_Maha,FR_RH_Maha,RR_LH_Maha,RR_RH_Maha,Cabin_Maha
10499,33.21444830111011,47.76803529003722,9.87216549540311,6.739203961696664,292.4186798773149
10749,30.98429530902165,42.35541130293799,10.535822754328315,5.160172423357106,317.4304543568651
10999,29.31007059416662,38.09990160344403,11.622651230291044,5.122964447534893,341.5258143070789
11249,32.00095063423289,44.56745809692076,10.541816710590547,6.4185769767192085,337.7903114754875
11499,32.53916448939615,44.66417590313689,10.617505556854852,8.311696602704403,348.7891781995237
11749,30.99521727385749,39.846720683566794,11.306001828475958,10.155936504058063,343.28988821911025
11999,37.435185834302736,56.13858519895492,11.906486696764,17.12396320205916,355.4621790257991
12249,14.794800157766632,48.94873787703865,8.3351001567188,8.50862173623805,257.8557254223238
12499,7.212447627746765,47.997076417700654,7.971457194155112,8.275307016233532,248.39125144939544
12749,8.856616892157307,55.76930241798267,8.073855959518554,9.661565851099676,224.39109453973455
12999,11.662310705305735,53.12009427460894,6.545861440458247,9.822178198247629,196.345361943294
13249,11.26235896218683,50.140599310626875,5.246959151944181,14.11463155349174,185.21909302479406
13499,9.164088868791506,44.50188898288283,5.116004020757898,8.064981331757183,207.48040857321627
13749,10.27435242767317,46.028852951233546,5.299323525057046,9.381900035846476,211.80600678634408
13999,11.791746221689449,46.381460166780116,5.2501179299365575,10.457477229871163,225.63240399556946
14249,175.9759865125468,46.83700956920074,4.828332446268771,7.827695178149106,253.3116878627387
14499,168.8382543850658,34.815737149574204,4.790006747486553,10.307220446832808,263.7833921932788
14749,128.16680821968583,21.72968449966643,4.8031241696477025,9.218107539426349,266.5140925477694
14999,115.43240552272678,14.480230883978953,4.8587944159896015,9.34799066152987,285.10423075805954
15249,110.34028341279999,12.487073520876121,6.0630278106637245,8.064224946338014,220.0497367067522
15499,108.00253209861869,13.407709785385274,19.194698528685947,9.396393648149491,122.06978203381982
15749,110.97065816884287,13.903674153130634,17.533650940703836,9.76957542629403,70.24647551485718
15999,111.42829591563657,14.669736478902868,16.87020210895304,10.776370965928729,40.32781870858125
16249,2.681556736887587,22.624031045426143,17.49458046188017,19.735078840013216,16.695353979539192
16499,2.6500389884990003,27.33861160993854,16.425908674203885,16.33735944526417,11.154262510811876
16749,2.850420608664501,39.01026902108108,16.45375386322022,19.6274695242797,5.781709010277987
16999,2.9397150795297398,49.171897721314316,17.012012634662796,28.019322918514376,2.396925838280247
17249,2.9542643595471296,50.47200206154394,17.983013154503137,33.41493648129179,3.297871493505793
17499,3.0851122527047257,56.392984038276985,6.042814372864729,64.97321015943824,18.912351462825313
17749,2.760467711224017,56.9806473074293,5.8881388748651755,13.795803629313568,19.829297288319143
17999,3.003935213409586,59.60211715952863,5.91729399421753,10.894583127076222,13.541666426578917
18249,2.996487654904555,58.91345846727911,6.141742302844258,10.887384370868027,13.920340448231112
18499,2.9813405600403637,59.53764617526772,6.132915350769995,10.873001192161745,12.642086369788949
18749,2.8817539573794786,59.71368036862171,5.985530996070057,10.852377111298757,12.701592691858684
18999,2.647698727182217,58.617335254023764,6.219653076721787,10.92248386887529,12.721925184573873
19249,2.7270752307373423,59.85777405780782,6.331612138177876,10.613361610113216,9.704539338516211
19499,2.7756406136148897,59.65107177458189,6.129204066366044,10.651287746573894,9.052676083983158
19749,2.6615498327039413,58.25032762063788,5.943159111544198,10.477974478087795,8.096763337261425
19999,2.819688350710346,54.99149961007213,5.944381954681489,10.161937240916437,7.927439296121592
20249,2.7054035923648434,55.9727335642571,5.966929722341039,10.422493912538098,7.6285409020485035
20499,2.884650449937077,55.66679943407128,5.986141947843698,10.168972748788063,5.519014527453123
20749,2.8763021472674235,55.29631539068574,5.861636461226031,10.516555113104168,5.505433603613147
20999,76.81413663587972,45.86349115367175,5.7197652264619485,10.355866802402218,50.63863531139148
21249,76.34570140657472,46.583643054582076,5.674116255960414,12.586543499208263,37.60732148474108
21499,74.28587796906231,48.989985316378295,5.685284132517536,13.559077885872897,34.91815048074327
21749,61.622582632898975,38.44132612627781,5.932237800327789,12.123637251324416,11.553061593936242
21999,62.92891366963186,35.86390977436333,9.096165017706902,36.99889505320487,2.045676402802094
22249,59.77593859080844,34.1813013378784,5.972687298214486,17.585271334233212,2.1963611273464334
22499,52.829444410860006,38.237523408216276,7.0888601090193175,17.83540508902443,3.064646888752007
22749,52.95848167827879,36.26195083962188,7.542495874216421,15.106499216095028,2.4804118465821503
22999,7.016863612642635,68.14652513483267,5.470494880907966,12.527382106969359,2.427906973652848
23249,6.893207377357923,65.84024268917484,4.2272960962627675,7.149933163218964,3.3684394388707384
23499,7.921615908585727,64.34057033265984,4.197663639308821,5.9617781462919,3.7204815151269703
23749,3.8574831822556535,57.2268990517903,4.200251590873291,6.0593879234957955,0.8398794440950987
23999,8.354003105792161,63.17683957284368,6.2305760685710805,7.505049968438373,7.6943946023157315
24249,8.154109533627727,62.94199174359647,6.788433551025564,7.5121534384391335,8.29357775676888
24499,7.4447075125946345,61.40948938504634,6.957662798246384,7.405315747131315,7.155814776977793
24749,7.415832294897485,64.71613301462486,6.4691035291977155,7.935355431794741,8.789165347274349
24999,6.323864378280067,53.442736924646724,6.824244991168821,5.84364303281998,16.70665500140244
25249,49.95948772306852,47.59967290139314,10.73124617903021,12.569249619405557,20.27781992401613
25499,48.19181229662111,47.17824357995178,10.520785250301639,12.977077576119658,18.269586792910317
25749,47.16289199187334,46.10840119288281,10.384024217401457,10.116572423087398,16.199261901068642
25999,45.44557867146697,44.45776001957811,11.00685940578645,9.314576796993338,13.8360829592867
26249,45.70769783859917,45.33707986592267,10.72345169795843,11.5617805705268,18.604006950353636
26499,44.91106742307428,44.60411764336574,10.549722771230691,13.900846844735813,16.51194051000419
26749,45.803193333877914,44.95297298807294,11.56483309948523,12.291583115343474,14.51298977455251
26999,47.71896986632159,49.33023545583031,10.964343632900269,27.259487590643374,26.67097698155819
27249,8.194451936862166,60.49116086623373,6.934289974687935,8.36584141201426,13.080772151295108
27499,8.163437463281822,60.57512211467557,6.777988551882208,7.924111314196378,12.317434526530029
27749,9.305070838085866,64.1171021788152,6.933705682599031,9.369250295104676,11.035741034631966
27999,9.28916417240794,66.69663110255271,6.618480843246906,9.411330920314981,8.95534729681537
28249,7.9017964275827435,58.789510205871544,6.862621418871874,8.510761966123177,3.486616049071494
28499,8.644603223554371,59.715111884893844,7.369500702054754,7.360478951101285,3.397894466764713
28749,9.320300289548571,60.08911008643002,7.158780903374635,7.380635886487391,4.539549914746673
28999,95.40306498713689,122.90657577907336,6.332231056762491,7.457950969519269,29.094818732714266
29249,92.21956614838906,125.13279276534283,6.82130079969389,7.133869641865399,26.574436691371723
29499,85.05266330209778,115.16725699543426,6.640238379120687,7.1350290615748335,29.30030128466501
29749,82.80490576823993,114.94680929497987,7.479711386166625,7.538812921715872,56.02708491002706
29999,77.6407933193412,112.45970819406321,8.723449434467907,7.693378672806909,63.2330840441375
30249,62.80279658977766,90.22096836629274,9.663854506613227,20.0860583701761,24.208382491512673
30499,61.438486720407255,82.39850518347572,7.168745080730238,12.895352583407862,11.822577007998298
30749,60.577626974563415,79.13926851560521,7.116600241475172,12.855759376800584,12.457960745448318
30999,5.848270858809922,25.63042351833738,7.700310585357,15.272630301177834,1.2604783426936572
31249,4.700791705644293,21.912966505690243,8.56348646759228,15.881350850400068,1.4767392300080944
31499,1.8334540123691918,17.593795647443464,7.135818276276129,14.929506041825409,2.1738222217146967
31749,1.4434559265836981,12.442656771382143,8.10191152488642,18.043117066003305,1.8615028312865403
31999,2.465503400018255,8.895381668543624,10.352044633830118,22.80773217961476,2.542969514515046
32249,2.7005609507972816,10.403850932609664,8.747643809000959,7.253603946336341,5.226454307691468
32499,2.7013321211611276,8.0171089190947,4.621268248182552,8.509386947209844,15.406010662484427
32749,2.714655835944472,7.749508338680238,4.761996839370598,9.68717358033191,14.145202914205594
32999,2.4968777974581093,8.158294560586558,4.713911603421712,8.671205317102535,13.576751569750808
33249,2.490216472694079,7.845393262353683,4.682327804818545,8.23061971552223,13.640316224019656
33499,2.516510504314101,7.497489838500329,4.837193470249904,7.809333717044769,13.061592917105454
33749,2.555938527905263,8.123421835096732,4.985299039508529,8.36183604666614,13.745494104064324
33999,2.797894718730872,8.62112777250466,4.948520092829497,8.994013628887823,14.173359211876008
34249,2.9066397959609174,7.826571582564619,5.828354662518544,8.051864499928271,10.18391322619891
34499,2.7593340626744896,7.945610040319659,6.233713119279434,8.06250333884734,9.45918240653397
34749,2.9544465951108223,7.979771004299527,6.086553464159592,8.682165479570926,8.497738268559097
34999,2.919404230681659,7.904127837475956,5.746438710839728,8.768947299944152,8.307148389959487
35249,2.8729610353260004,8.067914248040683,5.282205564460492,9.707043483690233,7.906450493494416
35499,2.2954191689366343,8.47491982848065,5.267840821246429,10.43008103180982,6.270796883773409
35749,2.145683189468553,8.730359081711523,8.999123876289778,9.632193109517571,5.3467912299849445
35999,29.392334970976357,33.28956898589971,8.18817362074009,38.93079854132817,105.15301081298595
36249,29.45344990345129,31.871733343695922,7.255778142894231,53.1687485294664,88.92042166583403
36499,30.98565677521954,32.15330148885656,6.968148262855159,55.99445143192074,77.82553711402372
36749,22.276218715593586,23.357306062414942,7.796008132247216,73.14993527157968,18.466817028422987
36999,21.886653182611763,22.645027065335597,6.417684079776503,48.67422344015239,12.885118754257483
37249,20.567686095769602,21.936713864571416,5.844056862675511,44.5961459947342,11.89420119519244
37499,21.175190704281658,19.5566377735962,6.815524145136313,48.28741392284692,13.273744806602664
37749,21.638509859177216,20.933100167720752,6.082228506857014,35.305814649301674,13.043430929098498
37999,4.393715981944077,16.455795749927525,5.150029639005774,32.88666308621376,6.8998317792045025
38249,5.9225642961090825,15.369740981791512,4.10472180738605,21.727528506604763,6.662680125915825
38499,6.7977754942463795,15.051365880824143,4.191320894056713,19.33086135012971,6.521632769816084
38749,4.520495587893261,10.751856061917756,7.153421700115645,5.8033058361009235,2.3227250342790677
38999,7.12364978468549,9.89957981864328,7.299794366623196,6.956105862516873,7.0892866056568655
39249,6.870990002684384,10.34575194397867,7.094389333557787,6.490376857018967,5.4882552294732
39499,7.271680391826522,10.442251073960602,6.664603680206736,6.408389222058757,6.386450833703101
39749,12.372277827479772,9.54443591509658,5.10197419745679,15.55053498196779,11.468399738515664
39999,12.467939925946268,9.053137640602486,5.634567542941346,15.788188632186994,10.807968892369441
40249,12.656967850005165,8.86187419287025,12.951896755645269,9.949476808587505,19.387141525926168
40499,5.535226496112365,12.294153977405507,9.653538847517046,17.736728764834318,44.12624947340235
40749,4.717597215656206,12.57396206556145,8.626625603463157,14.288389405213476,43.69025703397769
40999,3.47447979018072,12.540278698554985,7.829290816377318,10.807245184334823,44.790742441172526
41249,3.9651288988191045,13.036671935382435,7.630772577554979,9.109845372978972,50.51706723735465
41499,3.9015850008513735,13.944710586423081,7.430636301708708,9.607178556092308,51.30942592546859
41749,4.131367388302101,15.09894338684969,8.935458968479995,11.495746811356032,54.64678971255826
41999,5.395105739262546,15.885483447370373,8.369593353794428,11.513875139861174,71.03069149514673
42249,12.873825906015307,20.35672433838566,4.118880402573445,24.22652977228269,196.1310308072644
42499,8.419002149310323,16.83330993503932,5.30508012004344,7.678330726435142,27.3122395051571
42749,7.971200175302115,17.036829405280326,4.68053708812592,8.841830395771435,23.713169722969102
42999,7.921999082387623,15.632297264978572,5.542726504000688,16.078186376938586,11.680647102435024
43249,7.963525848546072,14.613188761968173,4.842710264944218,11.052432471966268,9.21694072422701
43499,5.767790146333976,14.289655620311589,4.530113555797004,8.070206022674494,5.481338703419148
43749,6.421308286829137,13.634485264879569,4.556527736372102,7.562258612148634,5.193127496736695
43999,5.863543504255366,13.765297494053662,4.689705859136096,7.878485367666855,5.048756924835066
44249,4.398975344483987,12.519014045430911,6.121691225288643,30.441222610484516,5.64099299269539
44499,4.221556527137109,13.944735986984334,6.134330244217496,15.33946549797302,1.047104531329302
44749,4.85477476302948,13.05967642371412,6.605774707951925,12.704112132675974,1.1292786280387468
44999,3.75709809080172,10.600221318332931,13.818097751750534,6.930397699450691,2.2073725062995866
45249,5.616648883165318,10.04370952765167,13.213121561246247,6.680134727276594,3.1472227432288737
45499,8.194132817859106,9.265045086243463,12.455793683991637,5.236801505383056,2.3149950115355677
45749,6.966445934913857,7.727195115158034,12.41161027230565,6.17894296023991,3.310823494396084
45999,7.521500271318196,7.54557558892652,11.991284247253855,5.332635706973648,3.0662959008561046
46249,58.00112023333995,30.777753894941263,29.57512563274745,45.25752888283426,12.459835569226541
46499,145.39107452743283,39.831465396605935,32.2161556301285,44.37265779363993,12.715057649600745
46749,103.75954920679234,44.38355591773319,19.659921420232735,40.066365516276505,7.479783145247836
46999,95.8373389812775,51.270168789325695,18.20705345306645,39.53741004533343,20.482606601514227
47249,96.71680466402249,68.63979130512215,17.299274748961228,35.99766135910793,80.49440368706715
47499,89.12289619322544,93.73387513615445,14.073986704030528,30.823058650202555,201.64353777588315
47749,71.90429551999392,140.30605495140628,10.659318749131371,31.724350017550226,501.86435354506443
47999,17.300721151614514,203.02569961619548,4.103627435645413,92.06773584647189,1095.8228016930843
48249,16.426786576156562,248.19495971412948,2.1619455959036724,17.375275849042247,1290.5051827896505
48499,24.649633281657998,258.48733533157576,1.0751280434599784,20.3347255844631,1278.8024972867736
48749,23.224092921255398,259.60108615720435,1.185117671899153,21.654499894643138,1295.30520385006
48999,22.78581656334339,258.56752843789116,1.3065178879570174,21.675486987604536,1270.9680836405907
49249,22.69751866724505,256.4744421637055,1.604496271023228,20.678957889255635,1248.7767696414185
49499,22.280234389115904,259.553501047242,1.3937180314425752,20.77259573524869,1268.001617869538
49749,20.964408606381177,261.6382070485305,3.6419590573875578,25.510452180225585,1268.4264802613936
49999,13.290366810107827,218.96705895640957,3.7958146034151916,27.285036205129693,1283.4400665360645
50249,13.921617736343787,217.4473284777782,3.4660314734080115,24.803113372578597,1296.4004006159016
50499,14.098375875342835,214.3176512520894,3.123421446483042,25.535993814761994,1301.8819279738939
50749,14.152401956055211,214.74522981946512,2.513485125982484,20.208803588129296,1307.7365903279147
50999,13.966214369579209,214.24220582519672,2.8673866569949027,19.678609636642246,1279.9023091795748
51249,13.644362617657926,214.78189494534618,2.5175267051167296,19.598771588266924,1288.4772587855466
51499,13.252213073486422,217.02254877816134,2.6178546196539374,19.517524102243026,1271.178101574052
51749,12.946598918324542,215.5868048638386,1.6387298779284332,19.720132145525398,1234.1356898927022
51999,301.21781228160387,254.33816494744087,1.500195909853934,20.202001126551572,1172.8170174889133
52249,302.42166361886626,254.31040011507383,1.4311966399467175,20.556754623966068,1111.4414319090697
52499,305.0006021290416,257.7721313926149,1.8163920146001629,20.871624471119233,1130.467697713756
52749,287.8639034736601,204.37502014034015,9.493679843802173,26.112136652113158,950.3695191285959
52999,279.61090685850246,200.17988976459108,9.400299047161237,28.50954295329604,911.3916806756729
53249,281.96597254453707,204.52461703574394,9.122272946560804,28.300764963252558,914.208185600066
53499,285.53520502465835,207.36665865142248,9.685037990255717,32.041499552985485,933.4273994790292
53749,283.7832688421758,204.25436707528488,8.509767771255838,19.873329100493883,878.8132717049349
53999,18.264582628108716,235.92246855788753,7.820172410505706,19.604385930151082,969.904800899894
54249,18.748340497713954,231.98682903305672,7.553641155232526,19.54071568393985,1096.268266665577
54499,21.006857265657487,251.08237199837507,7.880138505999756,22.03252897650703,1153.0779905406478
54749,15.313787556397028,258.41312641503134,0.9825418521281335,19.794371206689068,1435.063197723041
54999,17.984164631388396,276.2200189552824,1.5891613618307023,21.407937277555334,1595.8775526190889
55249,18.37569083692488,271.6785696101258,1.5455080903660856,23.860725291896202,1603.8915285569049
55499,19.437312944283676,280.9121839213988,1.4148303738889954,24.48336360213212,1660.0280009332691
55749,19.412754422891158,243.28512936658436,0.7557137575335551,26.970726044153118,1697.8697430714094
55999,167.36234409118074,149.88840506794773,6.045093775117907,21.085243208927857,1201.6295412307925
56249,152.15050956690564,134.94080966867284,5.528005610017354,21.445649506097677,1101.4186659718052
56499,123.59019572309967,123.19917394207901,5.303261930799788,20.977100785544398,1066.0309397832884
56749,105.15315927436069,114.96682269386373,6.491144986048638,20.982596227042595,1051.0734568632001
56999,105.1849682399875,118.21345044025882,7.226447089458165,21.603597581232336,1053.069112924532
57249,119.39723296973122,131.324978367673,12.304871400595532,25.44083387514693,1149.418117197632
57499,106.89320085323007,117.24808516672132,15.227855713431962,27.15333388015604,1063.1505079967844
57749,117.07638931874462,147.76421983279985,22.745732558597105,38.44349973150025,1201.6453783303698
57999,16.811758221124293,282.0656854360559,1.7236077135683243,25.336002975439335,1575.7552196937968
58249,17.484977883852643,291.5817915844552,1.9038490235246825,38.081389064091724,1694.5106180365997
58499,19.338894497473454,310.7570727708694,1.9805040832375422,39.14368976030295,1743.1338920520107
58749,21.353900559438298,313.77774668632674,2.172023609997738,42.25852795411455,1783.2869135942599
58999,21.42437655733858,313.45112489746083,1.8253942541538595,33.12427628091526,1778.831330875788
59249,20.210984893230886,300.9363405117296,2.9602442522294474,35.21222604833072,1691.1597001724394
59499,20.17625965625091,303.69336933375905,3.5869331553318635,36.312327496500686,1649.027190103248
59749,26.561369475843946,295.7237302405333,2.8827928680463333,35.09446846128362,1639.9226877588944
59999,19.87212995341817,266.9994954175524,2.806238049684981,27.100511648800058,1471.7760583185634
60249,19.714771574245077,263.3922932198067,3.0136012480182846,27.652421244133862,1436.7604821369919
60499,19.616370259898865,263.4143906453084,3.128104694664282,26.184633365888978,1408.2111029740709
60749,19.747011598120707,226.18689162350051,2.8718464530878984,26.23422957226185,1367.6658347554626
60999,20.596770704657935,220.9310274748626,3.172957016796097,25.6707387890917,1329.913581314962
61249,23.206309570327818,221.7538626469988,4.281479456444756,24.773026628807877,1342.2817796240174
61499,29.803696791361816,193.50767176666585,3.0855661497156808,26.499150217590863,1725.363983886753
61749,23.000801747412567,194.18587756051565,3.8900321746876556,26.602581842801428,1992.7465679596767
61999,25.019357889468512,198.79070930599426,3.688296471745082,28.534060618810834,2638.9070961360967
62249,22.71583611635488,199.06184843059873,4.569147392747255,30.02898913930903,3118.375682637149
62499,22.820770955988717,200.27428567477835,5.313771138707337,34.89980203807221,3769.7884940248714
62749,24.805708775223934,250.19577721729644,6.707172859703503,38.00107264751758,4651.2996332063585
62999,28.649453099652554,247.57350072124422,8.371804256387318,42.52921021436767,5540.247320181723
63249,33.923944212607836,247.10953848051926,9.291251639363038,47.63365620739346,6642.573708381358
63499,35.78305195777844,274.51346427050055,8.54463409928016,46.63775319741548,6770.160412737807
63749,50.07303807559353,303.0871046535754,10.788723585679213,65.8402816606321,7009.3989436026495
63999,49.32849180798439,303.1355468324362,13.666145463474274,64.53299731251016,6973.881098864511
64249,49.47656524274423,301.41339992573205,13.250820082258098,65.7955254172962,6976.140010699572
64499,49.19158803313815,296.01586458537884,13.270854609949305,77.98568433251657,6894.1093611101105
64749,48.22305185288939,294.08390426613926,13.379112345286233,77.25737474840057,6873.783545030511
64999,48.83406230572186,298.2077420701046,12.938465504519655,78.75398993899294,6961.4438846421435
65249,48.87320850308831,299.23782081863897,13.041727788903103,77.544251995737,6949.001509892146
65499,53.491806424879094,292.28090782335255,8.651826852049414,77.94741466333103,6982.825920726477
65749,54.27457394204248,290.6526777708735,8.536816805689885,76.83566186727776,6949.448760208309
65999,54.8461779599065,285.2603580932958,9.09781757717078,78.321653161374,6899.275294020319
66249,55.89622043362233,285.0681731195567,9.512114601793616,73.93830512245287,6824.107903711088
66499,58.5106449080486,287.72867665980647,9.076109887699234,72.0018079115491,6880.352775908703
66749,59.80869839783236,286.74917881923034,9.075331570396518,67.10948548301675,6790.43216946379
66999,61.499666205157794,288.7932127791775,9.652022504548238,65.26948973463865,6713.879351277255
67249,599.7101151056096,183.3656789688127,9.360383585676667,67.04273552581103,6460.4846863735465
67499,605.9745548262897,180.12956868079834,8.97596436376208,68.39378263856077,6410.358495679669
67749,614.056511778291,182.40811660771385,8.437361589171479,66.53655453220449,6259.621815700132
67999,607.0175513589824,170.10204705578772,8.558628978822526,64.81545443467064,5903.799584810581
68249,605.210313199342,167.17340792042177,8.85647963400682,64.4660268909203,5772.97062058687
68499,612.3709420019626,167.23547609428883,9.656460013629076,65.09929364760123,5733.100299378641
68749,624.2782223151557,171.13972087457606,9.720693514554553,65.8832583117209,5767.639567043916
68999,628.7029570594868,166.31834918685902,9.218649454964961,50.04016141039772,5627.674457603319
69249,34.30446867573281,280.5927796510463,8.701748053100113,50.98910897870355,5901.788065536499
69499,36.91791449152851,279.84042408880634,8.63607081339221,53.243176244907445,6167.883640363993
69749,40.30234149047456,281.1389324798307,8.931633000060192,55.12714582381804,6364.726035349498
69999,39.532954874180156,295.68408368248583,8.704457320755607,42.19918882695305,6954.3980117094225
70249,41.76267750137475,303.80559797156434,8.353095333746662,42.722086405399146,7386.005378991574
70499,42.15115525902752,296.9720943512589,8.514235759606777,42.80486104437216,7366.637685085349
70749,44.116530446631295,263.7764965639817,10.671597251514344,43.726586861676324,7381.739181585507
70999,375.003890963035,286.5239116024125,10.14429302071964,40.008801409625164,8094.228606822961
71249,179.5618449184766,122.62252967513496,13.646222295235155,40.09075695800226,5538.156735537575
71499,177.01330664219904,120.55006451727951,14.067020647969608,38.74205419378684,5220.706008618527
71749,149.48761543073726,118.50029809032472,14.746247173053105,38.19330354853152,5181.625001645522
71999,150.62795449288126,118.03491028121212,18.236954571168244,37.97600051316665,5147.334474361803
72249,154.02385273926413,121.04854121479399,21.538071114308693,39.42410222228683,5104.877547118785
72499,151.1568947438319,122.39907780512851,26.543983854397997,41.55224406226515,5012.61022196871
72749,155.643200528737,128.56274483653075,32.58453500341941,42.043005910197486,4900.597853376963
72999,218.30172828476262,315.15218919059333,48.922018534480415,51.73210357853762,4778.667095337054
73249,62.11598082732617,326.0351343988376,14.288911056787748,67.46615853584014,7007.026356242657
73499,77.05258124712505,342.8756995763754,14.794907231833625,68.46898380370791,7342.861873355451
73749,75.52369209944402,331.93690835229415,14.872891435298426,70.11491151806439,7278.223611854128
73999,76.86147803795981,328.32002663815257,12.758357747148166,72.20180476777807,7362.62347236283
74249,77.86596105106216,318.7774420270513,10.630666778040009,69.78472747614774,7149.545212897141
74499,77.82670906967903,313.5128358311157,9.93476077585289,72.67996856044925,7057.766860671461
74749,77.45788511126194,310.46838670472806,10.679605275639435,67.1700798616159,6956.142818710597
74999,76.88526609457615,302.521261306043,10.153863970603865,66.36813640780181,6664.977365436823
75249,76.09596345174133,298.60572183940883,10.126521276641242,61.1638796946412,6321.821640035039
75499,74.69081946438598,295.8303257745389,11.021916363103996,60.94303419554648,6205.100224177993
75749,51.15166828903656,295.7431912249645,11.617061780831822,61.170794441683796,6134.462715750206
75999,51.486079428579224,296.53691479398634,10.405433792722029,58.22321777463487,5973.72553344821
76249,52.193400498524625,291.1484825629474,9.857987520683508,55.003427961923634,5933.0651912855155
76499,49.82683385286287,237.86017360642816,8.980897520403452,50.04570719526771,5350.0646913970895
76749,88.99471719966425,258.9990636422677,9.757397786458007,41.404997498307694,4876.257233206467
76999,119.306964637149,299.1069096703415,6.592030621802077,21.09207596578996,4722.809544392695
77249,134.9366278375005,333.05781375378143,5.597836079546877,12.374188345782715,4532.428380448671
77499,154.0192543224597,370.86392524573824,5.889265492689971,9.592012305245756,4217.97377599269
77749,181.77135051294485,417.15022460543275,6.5994491087861,9.923369401571684,3938.7341890733505
77999,213.09534379550692,463.0930851779522,11.723850914999238,14.111840657910136,3644.3822411089154
78249,246.79580092355437,530.9082660684219,39.66273831186737,21.606737839632636,3430.9800494971428
78499,256.6517682709611,665.2233435578181,55.76678137422206,24.49128012454678,3496.5808239439734
78749,263.22867848173377,781.2959271088188,4.70123237792253,3.2284571867627774,3603.3182783639977
78999,259.7581865612395,776.9857085107049,4.29915529837871,3.2719573212472515,3552.732116214986
79249,261.79495578074176,782.6823553232402,3.917637772174751,3.4124454576905574,3589.4487034200097
79499,263.68580377935086,790.783377826874,4.382121908945221,5.5502232707385915,3609.309201457575
79749,262.42364017079046,788.7437668487012,4.458675112626306,5.4746978516058125,3589.517185549409
79999,263.27195182993796,796.6391409492351,3.791899401923739,5.363510263135362,3649.04347119529
80249,250.35132594683805,798.4990897344849,3.867901613873466,5.443831115223084,3644.4064721238683
80499,250.82953091070024,811.3221216043419,4.090202347030248,5.7763342883323805,3626.02398854983
80749,252.13195995435768,814.5161016492477,3.506031626186849,5.746511844087904,3628.4790704426737
80999,252.89998367710794,820.0834562430098,3.4553898561017644,5.74015152453741,3605.141483309645
81249,253.72386291712198,826.4191578737976,3.4890422463455373,6.047691823790516,3555.650641408454
81499,256.1781003854003,782.3630277458383,3.3733546506865832,5.906414134647422,3535.0047302794155
